t_global,x,y,v,em,es,label
339.161,954,1861,0,0,16,0
339.201,954,1861,0,0,16,0
339.274,996,2016,0,0,14,0
339.347,1055,2145,0,0,14,0
339.387,1055,2145,0,0,14,0
339.460,1120,2258,0,0,13,0
339.533,1205,2362,-8,0,13,0
339.572,1328,2426,0,0,13,0
339.644,1328,2426,0,0,12,0
339.716,1489,2495,-24,0,12,0
339.756,1624,2532,-16,0,12,0
339.828,1624,2532,-16,0,11,0
339.901,1737,2547,-16,0,11,0
339.940,1835,2550,-8,0,10,0
340.012,1908,2528,8,0,10,0
340.087,1908,2528,8,0,10,0
340.124,1949,2515,-8,0,9,0
340.196,1975,2503,-8,0,9,0
340.268,1975,2503,-8,0,9,0
340.313,1989,2488,-8,0,9,0
340.386,1995,2473,-8,0,9,0
340.459,1995,2473,-8,0,8,0
340.499,2002,2479,-48,0,8,0
340.572,2008,2488,-48,0,8,0
340.645,2008,2488,-48,0,8,0
340.684,2014,2496,-48,0,7,0
340.756,2018,2486,-48,0,7,0
340.829,2018,2486,-48,0,7,0
340.871,2027,2460,-24,0,6,0
340.941,2037,2429,-24,0,6,0
341.013,2037,2429,-24,0,6,0
341.052,2046,2400,-24,0,5,0
341.125,2070,2378,8,0,5,0
341.197,2070,2378,8,0,5,0
341.236,2086,2366,0,0,5,0
341.308,2090,2376,0,0,5,0
341.381,2092,2394,0,0,5,0
341.421,2092,2394,0,0,4,0
341.494,2088,2400,0,0,4,0
341.567,2082,2406,0,0,4,0
341.607,2082,2406,0,0,4,0
341.680,2077,2412,0,0,4,0
341.753,2071,2418,0,0,4,0
341.793,2066,2423,0,0,4,0
341.865,2066,2423,0,0,4,0
341.938,2061,2428,0,0,4,0
341.977,2063,2432,0,0,4,0
342.050,2063,2432,0,0,4,0
342.121,2064,2439,0,0,4,0
342.161,2072,2444,0,0,4,0
342.233,2072,2444,0,0,4,0
342.305,2102,2457,0,0,4,0
342.350,2129,2468,0,0,3,0
342.422,2131,2473,0,0,3,0
342.494,2131,2473,0,0,3,0
342.534,2132,2478,0,0,3,0
342.606,2132,2484,0,0,3,0
342.678,2132,2484,0,0,3,0
342.718,2132,2489,0,0,3,0
342.791,2132,2493,0,0,3,0
342.869,2132,2493,0,0,3,0
342.903,2127,2499,0,0,3,0
342.976,2119,2505,0,0,3,0
343.049,2119,2505,0,0,3,0
343.088,2111,2511,0,0,3,0
343.161,2104,2517,0,0,3,0
343.233,2104,2517,0,0,3,0
343.273,2097,2522,0,0,3,0
343.346,2090,2528,0,0,3,0
343.417,2090,2528,0,0,3,0
343.457,2084,2533,0,0,3,0
343.530,2078,2538,0,0,3,0
343.605,2078,2538,0,0,3,0
343.641,2072,2542,0,0,3,0
343.714,2066,2547,0,0,3,0
343.787,2060,2551,0,0,3,0
343.827,2060,2551,0,0,3,0
343.900,2055,2556,0,0,3,0
343.973,2049,2560,0,0,3,0
344.013,2049,2560,0,0,3,0
344.086,2044,2564,0,0,3,0
344.159,2043,2566,0,0,3,0
344.199,2068,2552,0,0,3,0
344.272,2068,2552,0,0,3,0
344.344,2149,2500,0,0,3,0
344.389,2223,2452,0,0,3,0
344.466,2284,2418,0,0,3,0
344.534,2284,2418,0,0,3,0
344.573,2304,2407,0,0,2,0
344.646,2323,2398,0,0,2,0
344.717,2323,2398,0,0,2,0
344.756,2341,2388,0,0,2,0
344.829,2358,2379,0,0,2,0
344.901,2358,2379,0,0,2,0
344.940,2375,2370,0,0,2,0
345.013,2391,2361,0,0,2,0
345.085,2391,2361,0,0,2,0
345.125,2407,2353,0,0,2,0
345.197,2422,2345,0,0,2,0
345.269,2422,2345,0,0,2,0
345.309,2437,2338,0,0,2,0
345.382,2451,2330,0,0,2,0
345.455,2451,2330,0,0,2,0
345.495,2464,2323,0,0,2,0
345.568,2473,2319,0,0,2,0
345.641,2473,2319,0,0,2,0
345.679,2480,2316,0,0,2,0
345.752,2486,2313,0,0,2,0
345.824,2486,2313,0,0,2,0
345.863,2493,2311,0,0,2,0
345.937,2499,2308,0,0,2,0
346.009,2505,2305,0,0,2,0
346.049,2505,2305,0,0,2,0
346.122,2511,2303,0,0,3,0
346.195,2510,2302,0,0,3,0
346.235,2510,2302,0,0,2,0
346.308,2507,2302,0,0,2,0
346.381,2494,2303,0,0,2,0
346.426,2477,2306,0,0,2,0
346.498,2477,2306,0,0,2,0
346.570,2461,2308,0,0,2,0
346.610,2446,2311,0,0,2,0
346.683,2446,2311,0,0,2,0
346.756,2431,2313,0,0,2,0
346.795,2417,2315,0,0,2,0
346.870,2403,2317,0,0,2,0
346.941,2403,2317,0,0,2,0
346.981,2390,2319,0,0,2,0
347.054,2377,2321,0,0,2,0
347.125,2377,2321,0,0,2,0
347.165,2364,2323,0,0,2,0
347.237,2352,2325,0,0,2,0
347.309,2352,2325,0,0,2,0
347.349,2341,2326,0,0,2,0
347.422,2330,2328,0,0,2,0
347.493,2330,2328,0,0,2,0
347.533,2319,2330,0,0,2,0
347.605,2309,2331,0,0,2,0
347.677,2309,2331,0,0,2,0
347.718,2299,2338,0,0,3,0
347.789,2291,2346,0,0,3,0
347.862,2291,2346,0,0,2,0
347.902,2277,2353,0,0,2,0
347.975,2249,2357,0,0,2,0
348.048,2249,2357,0,0,2,0
348.088,2223,2366,0,0,2,0
348.161,2165,2382,0,0,2,0
348.233,2109,2394,0,0,2,0
348.273,2109,2394,0,0,2,0
348.346,2064,2422,0,0,2,0
348.419,2010,2460,16,0,2,0
348.464,2010,2460,16,0,2,0
348.537,1958,2500,16,0,2,0
348.609,1911,2537,16,0,2,0
348.649,1875,2553,24,0,2,0
348.721,1875,2553,24,0,2,0
348.793,1864,2557,24,0,2,0
348.837,1853,2560,24,0,2,0
348.905,1853,2560,24,0,2,0
348.978,1843,2562,24,0,2,0
349.017,1833,2565,24,0,2,0
349.089,1823,2568,24,0,2,0
349.162,1823,2568,24,0,2,0
349.202,1814,2571,24,0,2,0
349.276,1805,2573,24,0,2,0
349.348,1805,2573,24,0,2,0
349.388,1799,2579,64,0,2,0
349.461,1794,2587,64,0,2,0
349.533,1794,2587,64,0,2,0
349.572,1790,2594,64,0,2,0
349.644,1793,2604,48,0,2,0
349.718,1793,2604,48,0,2,0
349.756,1805,2616,8,0,2,0
349.829,1823,2622,39,0,2,0
349.900,1823,2622,39,0,2,0
349.943,1842,2627,24,0,2,0
350.029,1890,2649,24,0,2,0
350.085,1890,2649,24,0,2,0
350.125,1929,2671,16,0,2,0
350.196,1966,2694,16,0,2,0
350.268,1966,2694,16,0,2,0
350.308,1999,2714,16,0,2,0
350.381,2030,2721,-64,0,2,0
350.454,2030,2721,-64,0,2,0
350.499,2059,2723,-64,0,2,0
350.572,2071,2714,-48,0,2,0
350.645,2073,2710,-48,0,2,0
350.685,2073,2710,-48,0,2,0
350.758,2070,2709,-39,0,2,0
350.831,2053,2718,-32,0,2,0
350.871,2030,2730,-32,0,2,0
350.943,2030,2730,-32,0,2,0
351.016,2009,2742,-32,0,2,0
351.055,1988,2754,-32,0,2,0
351.127,1988,2754,-32,0,2,0
351.199,1968,2765,-32,0,2,0
351.239,1949,2776,-32,0,2,0
351.311,1949,2776,-32,0,2,0
351.383,1932,2782,-8,0,2,0
351.423,1917,2786,-8,0,2,0
351.495,1902,2790,-8,0,2,0
351.567,1902,2790,-8,0,2,0
351.607,1887,2788,-8,0,2,0
351.681,1872,2784,0,0,2,0
351.753,1872,2784,0,0,2,0
351.793,1856,2782,0,0,2,0
351.866,1841,2780,0,0,2,0
351.938,1841,2780,0,0,2,0
351.976,1822,2781,8,0,2,0
352.050,1795,2784,0,0,2,0
352.122,1795,2784,0,0,2,0
352.161,1765,2789,0,0,3,0
352.233,1722,2792,0,0,3,0
352.306,1722,2792,0,0,3,0
352.345,574,862,-48,0,3,0
352.417,577,855,-32,0,4,0
352.489,577,855,-32,0,4,0
352.534,579,831,-32,0,4,0
352.606,566,817,-32,0,4,0
352.678,566,817,-32,0,5,0
352.718,547,805,-39,0,7,0
352.790,536,798,8,0,7,0
352.863,514,794,-16,18,8,0
352.903,514,794,-16,18,8,0
352.976,491,789,16,0,9,0
353.049,477,789,24,0,9,0
353.089,477,789,24,0,9,0
353.162,453,795,16,26,12,0
353.235,411,795,0,26,12,0
353.275,323,783,-24,0,13,0
353.347,323,783,-24,0,14,0
353.419,250,768,-39,0,14,0
353.459,205,746,-24,0,15,0
353.531,205,746,-24,0,15,0
353.606,171,716,-16,0,15,0
353.643,133,670,-32,0,16,0
353.715,133,670,-32,0,18,0
353.787,97,612,-24,0,18,0
353.827,72,572,-24,0,18,0
353.899,58,536,-16,0,18,0
353.971,58,536,-16,0,18,0
354.010,71,503,-8,0,18,0
354.083,76,475,-8,0,19,0
354.155,76,475,-8,0,19,0
354.195,77,454,0,0,19,0
354.268,76,439,24,0,21,0
354.340,76,439,24,0,21,0
354.379,72,439,39,0,21,0
354.452,68,442,39,0,22,0
354.524,68,442,39,0,22,0
354.568,60,451,48,0,22,0
354.641,60,457,32,0,22,0
354.713,60,457,32,0,22,0
354.752,63,459,56,0,22,0
354.825,63,465,56,0,22,0
354.897,63,465,56,0,22,0
354.936,58,473,56,0,22,0
355.009,55,485,39,0,22,0
355.081,55,485,39,0,23,0
355.121,59,497,48,0,24,0
355.193,61,509,16,0,24,3
355.266,58,521,8,0,26,3
355.307,58,521,8,0,26,3
355.380,51,532,0,0,27,3
355.453,42,542,-8,0,28,3
355.492,42,542,-8,0,28,3
355.566,35,553,-16,16,29,4
355.638,35,564,-16,16,29,4
355.678,33,573,-24,0,30,4
355.750,33,573,-24,0,31,4
355.822,35,579,-8,0,31,4
355.862,34,585,-24,0,31,4
355.934,34,585,-24,0,31,4
356.006,38,591,-8,0,31,4
356.046,44,597,-8,0,32,4
356.118,44,597,-8,0,32,4
356.190,47,607,-16,0,32,4
356.230,53,618,-24,0,33,4
356.302,67,626,-8,0,33,4
356.374,67,626,-8,0,34,4
356.414,80,633,-16,0,35,4
356.486,77,633,-8,0,35,4
356.558,77,633,-8,0,35,4
356.603,71,630,-8,0,35,4
356.676,67,630,0,0,35,1
356.748,67,630,0,0,36,1
356.788,58,629,0,0,36,1
356.861,51,628,0,0,36,1
356.933,51,628,0,0,36,1
356.972,46,628,0,0,38,1
357.045,43,630,0,0,41,1
357.117,43,630,0,0,41,1
357.156,46,634,8,0,40,2
357.229,46,637,0,0,40,2
357.301,46,637,0,0,40,2
357.340,44,642,0,0,40,2
357.413,42,648,0,0,40,1
357.485,42,648,0,0,40,1
357.525,41,655,0,0,41,1
357.598,40,658,0,0,41,1
357.670,39,662,0,0,40,1
357.709,39,662,0,0,40,1
357.782,37,664,0,0,40,1
357.856,35,664,0,0,40,1
357.895,35,664,0,0,40,1
357.968,35,659,0,0,41,1
358.041,35,654,0,0,41,1
358.081,33,662,0,0,40,1
358.153,33,662,0,0,40,1
358.225,31,670,0,0,40,1
358.265,31,667,0,0,39,1
358.337,31,667,0,0,39,1
358.409,31,660,0,0,39,1
358.449,30,651,0,0,39,1
358.521,32,646,0,0,38,1
358.593,32,646,0,0,38,1
358.638,34,649,0,0,38,1
358.710,34,649,0,0,38,1
358.782,34,649,0,0,39,1
358.822,28,649,0,0,39,1
358.894,24,645,0,0,39,1
358.966,24,645,0,0,40,1
359.005,20,638,0,0,40,1
359.078,19,632,0,0,40,1
359.150,19,632,0,0,41,1
359.190,17,634,0,0,41,1
359.263,18,644,0,0,40,1
359.335,18,644,0,0,40,1
359.374,20,652,0,0,40,1
359.447,21,657,0,0,40,1
359.519,21,657,0,0,40,1
359.560,21,664,0,0,40,1
359.631,21,669,0,0,41,1
359.703,21,669,0,0,41,1
359.743,19,668,0,0,41,1
359.815,16,664,0,0,42,1
359.887,16,664,0,0,42,1
359.927,12,666,0,0,43,1
359.998,9,669,0,0,43,1
360.071,6,672,0,0,45,1
360.111,6,672,0,0,45,1
360.184,2,677,0,0,46,1
360.258,0,682,0,0,47,1
360.297,0,682,0,0,47,1
360.371,1,686,0,0,47,1
360.443,6,684,-8,0,47,1
360.483,15,677,0,0,47,1
360.555,15,677,0,0,49,1
360.627,23,671,0,0,49,1
360.672,23,665,0,0,49,1
360.744,23,665,0,0,49,1
360.816,20,661,0,0,49,1
360.855,18,663,0,0,48,1
360.928,15,665,0,0,46,1
361.000,15,665,0,0,46,1
361.039,9,663,-8,0,44,1
361.112,3,655,0,0,44,1
361.184,3,655,0,0,44,1
361.224,1,647,0,0,44,1
361.296,0,639,0,0,44,1
361.368,0,639,0,0,46,2
361.408,-1,634,0,0,46,2
361.480,-4,633,0,0,49,2
361.552,-4,633,0,0,51,2
361.591,-7,636,0,0,51,2
361.664,-11,638,0,0,53,2
361.736,-11,638,0,0,53,2
361.776,-14,638,0,0,53,2
361.849,-16,637,0,0,53,2
361.920,-16,637,0,0,53,4
361.960,-20,635,0,0,53,4
362.032,-21,636,0,0,55,4
362.104,-21,636,0,0,55,4
362.143,-22,636,0,0,56,4
362.216,-22,637,0,0,58,4
362.288,-22,637,0,0,58,4
362.328,-22,637,0,0,58,4
362.400,-23,637,0,0,58,4
362.472,-27,633,0,0,60,4
362.512,-27,633,0,0,60,4
362.585,-30,630,0,0,62,4
362.659,-31,630,0,0,63,4
362.704,-32,629,0,0,63,4
362.776,-32,629,0,0,65,4
362.848,-32,630,0,0,67,4
362.889,-37,633,0,0,67,4
362.961,-37,633,0,0,82,0
363.033,-50,639,8,0,82,0
363.074,-65,642,8,0,84,0
363.145,-65,642,8,0,85,0
363.217,-89,645,0,0,85,0
363.257,-98,644,0,0,86,0
363.329,-107,641,0,0,87,0
363.401,-107,641,0,0,87,0
363.440,-113,643,0,0,88,0
363.513,-119,643,0,0,88,0
363.585,-119,643,0,0,89,0
363.625,-124,645,0,0,89,0
363.697,-132,645,0,0,89,0
363.769,-132,645,0,0,90,3
363.808,-143,645,0,0,90,3
363.881,-155,640,0,0,91,3
363.953,-155,640,0,0,91,3
363.993,-166,634,0,0,91,3
364.066,-174,624,0,0,90,3
364.138,-174,624,0,0,90,2
364.178,-182,611,0,0,90,2
364.250,-188,603,0,0,88,2
364.322,-188,603,0,0,88,2
364.361,-193,598,0,0,87,2
364.434,-197,595,0,0,88,2
364.506,-197,595,0,0,88,2
364.545,-206,590,0,0,86,2
364.618,-218,585,0,0,85,2
364.690,-218,585,0,0,85,2
364.734,-222,581,-8,0,84,0
364.808,-228,576,0,0,84,0
364.880,-231,575,-8,0,84,0
364.921,-231,575,-8,27,86,0
364.994,-236,576,0,27,86,0
365.067,-241,577,-16,0,86,0
365.107,-244,579,-8,0,86,0
365.178,-244,579,-8,0,85,0
365.251,-247,579,-8,0,88,0
365.292,-252,576,-16,0,88,0
365.364,-252,576,-16,0,85,0
365.436,-253,573,-8,0,85,0
365.476,-249,571,0,0,83,0
365.548,-249,571,0,0,81,0
365.620,-247,569,-8,0,81,0
365.660,-242,571,0,21,64,0
365.732,-234,573,-8,0,83,0
365.804,-234,573,-8,0,83,0
365.843,-229,573,0,32,82,2
365.916,-222,573,0,0,69,2
365.988,-222,573,0,0,69,2
366.028,-212,572,-8,0,70,2
366.100,-193,574,-8,0,70,2
366.172,-193,574,-8,0,83,0
366.211,-138,571,0,0,83,0
366.284,-79,578,-8,0,84,0
366.356,-79,578,-8,0,84,0
366.396,16,588,0,0,84,0
366.469,75,600,0,0,84,0
366.541,75,600,0,0,84,0
366.580,96,602,0,0,85,0
366.653,109,614,-8,0,83,0
366.725,109,614,-8,0,83,0
366.769,123,620,0,0,69,0
366.842,133,628,0,0,68,0
366.914,133,628,0,0,68,0
366.953,151,622,0,0,67,3
367.026,165,618,0,0,67,3
367.098,197,605,0,0,67,0
367.138,197,605,0,0,69,0
367.212,240,594,0,0,69,0
367.285,286,590,0,0,68,0
367.325,286,590,0,0,68,0
367.398,319,585,0,0,68,0
367.471,302,590,-8,0,69,0
367.511,297,589,0,0,69,0
367.583,297,589,0,0,68,0
367.655,292,584,-24,0,68,0
367.696,285,578,-32,0,68,0
367.768,285,578,-32,0,67,0
367.841,278,574,-16,0,67,0
367.881,266,571,-8,0,68,0
367.953,266,571,-8,0,68,0
368.025,252,571,-16,0,68,0
368.064,238,572,-8,0,68,0
368.137,226,572,-8,0,68,0
368.209,226,572,-8,0,68,0
368.248,213,571,-16,19,70,3
368.321,196,569,-8,0,70,3
368.393,196,569,-8,0,70,3
368.433,181,569,-8,0,69,3
368.505,145,557,-8,0,69,3
368.577,145,557,-8,0,71,3
368.617,136,552,-8,0,71,2
368.689,128,545,-8,0,71,2
368.761,128,545,-8,0,72,2
368.806,126,538,0,0,72,2
368.879,133,533,0,0,72,2
368.951,133,533,0,0,70,2
368.991,139,527,-8,0,70,2
369.064,138,522,0,0,67,2
369.136,138,522,0,0,67,2
369.175,136,517,0,0,68,1
369.248,136,518,0,0,68,2
369.320,136,518,0,0,68,2
369.359,142,519,0,0,67,1
369.433,145,518,0,0,67,1
369.505,146,510,8,0,67,1
369.545,146,510,8,0,67,1
369.619,143,499,24,0,65,3
369.692,143,487,16,0,65,3
369.732,143,487,16,0,63,3
369.804,140,477,24,0,63,3
369.877,127,477,32,0,60,3
369.917,113,479,16,0,59,3
369.988,113,479,16,0,59,3
370.061,99,482,48,0,58,3
370.102,87,488,56,0,58,3
370.174,87,488,56,0,56,3
370.247,79,494,56,0,57,3
370.288,75,503,48,0,57,3
370.360,72,514,56,0,56,3
370.432,72,514,56,0,56,3
370.471,75,526,39,0,55,3
370.544,78,540,39,0,53,3
370.616,78,540,39,0,53,4
370.655,75,575,32,0,54,4
370.728,85,609,64,0,53,4
370.800,85,609,64,0,53,4
370.844,90,640,48,0,51,4
370.917,82,665,8,0,50,4
370.989,82,665,8,0,50,4
371.029,74,692,8,0,50,4
371.101,75,716,-8,0,50,4
371.173,75,716,-8,0,48,4
371.212,122,734,0,0,48,4
371.285,171,750,0,0,47,4
371.357,171,750,0,0,48,4
371.398,232,780,0,0,48,4
371.470,243,796,0,0,47,4
371.542,243,796,0,0,47,4
371.582,251,805,0,0,47,4
371.654,251,810,0,0,48,4
371.726,251,815,0,0,48,4
371.766,251,815,0,0,48,4
371.840,247,822,0,0,48,4
371.912,236,825,0,0,48,4
371.952,236,825,0,0,49,4
372.026,226,828,0,0,49,4
372.098,212,830,0,0,49,4
372.139,199,833,0,0,49,4
372.210,199,833,0,0,49,4
372.283,195,841,0,0,47,4
372.323,193,846,0,0,48,4
372.395,193,846,0,0,48,4
372.467,192,850,0,0,49,4
372.507,188,854,0,0,49,4
372.580,188,854,0,0,49,4
372.652,187,854,0,0,49,4
372.692,193,855,0,0,49,4
372.765,205,857,0,0,47,4
372.837,205,857,0,0,47,4
372.881,217,861,0,0,46,4
372.954,227,865,-16,0,45,4
373.026,227,865,-16,0,45,4
373.065,226,871,-16,0,45,4
373.138,227,877,-8,0,45,4
373.210,227,877,-8,0,45,4
373.249,221,881,-16,0,46,4
373.322,208,879,-39,16,45,4
373.394,208,879,-39,16,45,4
373.433,194,873,-24,0,45,4
373.506,186,866,-24,0,45,4
373.578,186,866,-24,0,45,4
373.618,179,864,-24,0,45,4
373.691,172,861,-24,0,45,4
373.762,172,861,-24,0,44,4
373.802,166,858,-16,0,44,4
373.876,164,852,-16,0,45,4
373.949,164,852,-16,0,44,4
373.988,158,846,-24,0,44,4
374.062,154,844,-16,0,45,4
374.135,153,842,-16,0,45,4
374.174,153,842,-16,0,44,4
374.248,155,838,-8,0,45,4
374.320,157,834,-8,0,45,4
374.360,157,834,-8,0,45,4
374.434,155,826,-8,0,45,4
374.506,155,817,-8,0,45,4
374.546,164,811,-8,0,46,4
374.618,164,811,-8,0,46,4
374.690,170,807,0,0,46,4
374.730,173,807,0,0,46,4
374.801,173,807,0,0,46,4
374.874,180,808,0,0,47,4
374.919,189,810,0,0,47,4
374.991,197,812,0,0,47,4
375.063,197,812,0,0,47,4
375.103,199,813,0,0,47,4
375.176,194,808,0,0,47,4
375.248,194,808,0,0,46,4
375.288,182,801,0,0,46,0
375.361,172,790,0,0,46,0
375.433,172,790,0,0,46,0
375.472,151,764,0,0,46,4
375.545,148,760,0,0,46,4
375.617,148,760,0,0,46,4
375.656,152,756,0,0,45,4
375.729,159,753,0,0,45,4
375.801,159,753,0,0,45,1
375.840,161,745,0,0,45,1
375.913,161,738,0,0,45,1
375.985,161,738,0,0,44,1
376.025,160,732,0,0,44,1
376.097,161,727,0,0,44,1
376.169,161,727,0,0,43,1
376.208,165,725,0,0,43,1
376.281,171,722,0,0,43,1
376.354,181,721,-8,0,42,1
376.393,181,721,-8,0,42,1
376.466,192,717,0,0,40,1
376.539,200,713,0,0,40,1
376.579,200,713,0,0,39,1
376.653,202,708,0,0,40,1
376.725,203,703,-8,0,40,1
376.766,205,698,0,0,39,1
376.838,205,698,0,0,39,1
376.910,208,693,0,0,39,1
376.955,217,687,0,0,40,1
377.027,217,687,0,0,40,1
377.099,228,680,0,0,40,1
377.139,233,676,0,0,41,1
377.211,233,675,0,0,41,1
377.283,233,675,0,0,41,1
377.323,228,677,0,0,41,1
377.395,223,679,0,0,41,1
377.467,223,679,0,0,42,1
377.506,228,683,0,0,42,1
377.580,233,683,-8,0,43,1
377.652,233,683,-8,0,42,1
377.692,234,682,0,0,42,1
377.765,229,681,0,0,42,3
377.837,229,681,0,0,42,3
377.876,226,682,0,0,44,3
377.949,223,683,0,0,45,3
378.021,223,683,0,0,45,3
378.060,221,685,0,0,46,3
378.133,219,688,0,0,46,3
378.205,219,688,0,0,46,3
378.244,216,692,0,0,46,3
378.317,212,693,0,0,46,3
378.389,212,693,0,0,46,3
378.429,211,692,0,0,46,3
378.501,213,687,0,0,46,3
378.573,213,687,0,0,45,3
378.612,214,683,0,0,45,3
378.686,213,689,0,0,43,3
378.759,218,699,0,0,41,3
378.798,218,699,0,0,41,3
378.871,229,712,0,0,41,3
378.944,239,724,0,0,41,3
378.990,240,730,0,0,40,3
379.062,240,730,0,0,39,3
379.134,238,736,0,0,39,3
379.174,239,741,0,0,38,3
379.246,239,741,0,0,37,3
379.318,242,744,0,0,37,3
379.358,245,743,0,0,36,3
379.430,245,743,0,0,35,3
379.502,244,740,0,0,35,3
379.542,241,733,0,0,35,3
379.614,237,729,0,0,35,3
379.686,237,729,0,0,35,3
379.726,233,727,0,0,35,3
379.798,231,727,0,0,35,3
379.870,231,727,0,0,35,3
379.909,228,726,0,0,35,3
379.983,229,725,0,0,35,3
380.055,229,725,0,0,36,3
380.095,235,720,0,0,36,3
380.168,238,714,0,0,36,3
380.240,238,714,0,0,36,3
380.279,240,711,0,0,37,3
380.353,242,709,0,0,38,3
380.424,242,709,0,0,38,3
380.463,250,707,0,0,38,3
380.536,261,703,0,0,38,3
380.608,261,703,0,0,38,3
380.647,272,695,0,0,37,3
380.720,285,685,0,0,37,3
380.792,285,685,0,0,37,3
380.832,293,676,0,0,36,3
380.904,276,671,0,0,36,3
380.976,276,671,0,0,35,3
381.021,259,666,0,0,35,3
381.093,240,662,0,0,35,3
381.166,223,660,0,0,35,3
381.206,223,660,0,0,35,3
381.280,210,659,0,0,36,3
381.353,200,659,0,0,36,3
381.393,194,659,0,0,36,3
381.465,194,659,0,0,36,3
381.537,189,659,0,0,36,3
381.577,181,659,0,0,35,3
381.649,181,659,0,0,35,3
381.721,165,659,0,0,35,3
381.761,144,662,0,0,34,3
381.833,144,662,0,0,33,1
381.905,86,667,0,0,33,1
381.945,58,670,0,0,33,1
382.017,66,669,0,0,32,1
382.089,66,669,0,0,32,1
382.129,71,666,0,0,33,1
382.201,73,664,0,0,33,1
382.273,73,664,0,0,33,1
382.312,79,659,0,0,33,1
382.385,90,652,0,0,33,1
382.457,90,652,0,0,33,1
382.497,113,623,0,0,33,1
382.570,129,606,0,0,33,1
382.642,129,606,0,0,33,1
382.681,149,599,0,0,33,1
382.755,175,631,-8,0,34,1
382.826,175,631,-8,0,34,1
382.865,218,650,0,0,34,1
382.938,289,657,0,0,35,1
383.010,289,657,0,0,35,1
383.054,323,653,0,0,35,1
383.127,294,615,0,0,36,1
383.199,294,615,0,0,36,1
383.238,290,610,-8,0,36,1
383.311,281,605,0,0,36,1
383.383,274,601,0,0,36,1
383.424,274,601,0,0,37,1
383.496,272,601,0,0,37,1
383.570,267,606,0,0,37,1
383.609,267,606,0,0,37,1
383.682,258,609,0,0,37,1
383.756,254,612,0,0,36,1
383.796,247,610,0,0,36,1
383.869,247,610,0,0,36,1
383.941,238,607,0,0,36,1
383.981,228,605,0,0,34,1
384.053,228,605,0,0,33,1
384.125,215,606,0,0,33,1
384.165,204,606,0,0,32,1
384.237,204,606,0,0,32,1
384.309,195,607,0,0,32,1
384.348,188,607,0,0,32,1
384.421,185,609,0,0,33,1
384.493,185,609,0,0,33,1
384.533,183,610,0,0,33,1
384.605,179,612,0,0,33,1
384.677,179,612,0,0,34,1
384.717,175,613,0,0,35,1
384.789,170,614,0,0,35,1
384.861,170,614,0,0,35,1
384.901,166,612,0,0,35,1
384.974,159,612,0,0,35,1
385.046,159,612,0,0,35,1
385.091,156,612,0,0,35,1
385.164,151,612,0,0,34,1
385.236,151,612,0,0,34,1
385.275,150,612,0,0,34,1
385.348,148,607,0,0,34,1
385.420,148,607,0,0,34,1
385.460,148,603,0,0,35,1
385.532,147,600,0,0,36,1
385.604,147,600,0,0,36,1
385.643,145,598,0,0,36,1
385.717,141,595,0,0,37,1
385.789,139,593,0,0,37,1
385.830,139,593,0,0,38,1
385.903,140,592,0,0,38,1
385.976,145,594,0,0,38,1
386.016,145,594,0,0,38,1
386.088,148,600,0,0,38,1
386.161,147,603,0,0,38,1
386.202,146,603,0,0,38,1
386.273,146,603,0,0,39,1
386.346,146,603,0,0,41,1
386.387,144,602,0,0,41,1
386.459,144,602,0,0,42,1
386.531,146,601,0,0,42,1
386.571,147,600,0,0,43,1
386.643,146,600,0,0,44,1
386.715,146,600,0,0,44,1
386.754,143,600,0,0,44,1
386.827,138,601,0,0,43,1
386.899,138,601,0,0,43,1
386.938,134,603,0,0,43,1
387.011,132,602,0,0,43,1
387.083,132,602,0,0,43,1
387.128,132,603,0,0,43,1
387.200,134,606,0,0,43,1
387.272,134,606,0,0,43,1
387.311,135,609,0,0,43,1
387.384,133,611,0,0,44,1
387.456,133,611,0,0,45,1
387.496,134,614,0,0,45,1
387.569,132,617,0,0,45,1
387.641,132,617,0,0,45,1
387.680,126,616,16,0,45,1
387.753,119,614,16,0,46,1
387.825,119,614,16,0,46,1
387.864,111,608,0,0,47,1
387.937,99,602,0,0,47,1
388.009,89,595,0,0,47,3
388.049,89,595,0,0,48,3
388.122,84,586,-8,0,49,3
388.194,82,580,-8,0,49,3
388.234,82,580,-8,0,50,3
388.306,82,578,-8,0,50,3
388.379,88,577,0,0,50,3
388.420,88,577,0,0,49,3
388.492,93,576,0,0,49,3
388.565,99,577,0,0,49,3
388.606,109,582,0,0,49,0
388.678,109,582,0,0,48,0
388.751,113,587,0,0,48,0
388.792,111,582,0,0,48,0
388.864,111,582,0,0,48,0
388.936,100,581,0,0,48,0
388.976,93,581,0,0,49,0
389.048,90,584,0,0,50,0
389.120,90,584,0,0,50,0
389.164,93,588,0,0,51,0
389.237,103,594,0,0,51,0
389.309,103,594,0,0,51,0
389.348,112,601,0,0,51,0
389.421,117,606,0,0,51,0
389.493,117,606,0,0,51,0
389.533,119,610,0,0,51,0
389.605,116,610,0,0,51,0
389.677,116,610,0,0,51,0
389.717,114,609,0,0,52,1
389.789,110,606,0,0,52,0
389.861,110,606,0,0,52,0
389.901,107,603,0,0,52,0
389.974,105,602,0,0,52,0
390.047,105,602,0,0,53,0
390.087,103,601,0,0,53,0
390.160,102,599,0,0,53,0
390.231,102,599,0,0,53,0
390.270,104,599,0,0,53,0
390.344,112,600,0,0,52,0
